500 62583
9 208 22
9 211 4
9 213 1
9 214 2
9 215 3
9 217 13
9 218 20
9 221 8
9 226 10
9 229 10
9 231 4
9 232 10
9 233 4
9 234 8
9 235 20
9 237 6
9 240 16
9 242 15
9 245 16
9 247 6
9 249 19
9 254 15
9 255 9
9 256 3
9 257 18
9 258 10
9 259 5
9 266 16
9 270 8
9 274 12
9 277 19
9 281 3
9 282 5
9 283 17
9 285 22
9 288 10
9 289 15
9 293 21
9 296 20
9 300 13
9 301 18
9 303 16
9 306 2
9 307 10
9 309 19
9 310 15
9 311 14
9 313 18
9 314 9
9 315 11
9 316 7
9 321 8
9 327 11
9 328 8
9 329 7
9 330 20
9 331 19
9 335 18
9 340 21
9 343 7
9 345 16
9 353 8
9 355 20
9 359 8
9 360 8
9 361 8
9 362 20
9 365 4
9 366 4
9 369 9
9 372 2
9 373 3
9 376 18
9 377 17
9 380 19
9 381 13
9 382 18
9 383 10
9 385 10
9 386 11
9 390 17
9 391 7
9 392 18
9 393 11
9 395 4
9 398 17
9 400 9
9 401 14
9 408 21
9 409 13
9 415 17
9 416 20
9 417 7
9 419 22
9 421 7
9 422 13
9 427 15
9 428 1
9 430 13
9 431 18
9 432 1
9 433 18
9 434 20
9 435 4
9 439 14
9 440 10
9 441 10
9 443 19
9 445 7
9 448 17
9 449 7
9 450 6
9 453 2
9 456 4
9 457 1
9 462 5
9 464 3
9 466 5
9 470 19
9 471 16
9 472 18
9 473 9
9 474 3
9 477 10
9 478 21
9 479 11
9 481 15
9 483 15
9 485 15
9 487 3
9 488 9
9 491 5
9 492 11
9 493 3
9 494 19
9 498 15
10 11 7
10 12 5
10 14 14
10 16 19
10 18 8
10 19 2
10 23 7
10 25 7
10 26 4
10 27 12
10 31 12
10 32 18
10 36 6
10 37 15
10 38 16
10 40 17
10 41 13
10 42 16
10 43 9
10 45 3
10 46 5
10 47 20
10 48 1
10 49 11
10 50 16
10 52 2
10 53 12
10 55 22
10 56 4
10 60 8
10 61 7
10 62 21
10 65 13
10 67 22
10 69 19
10 70 18
10 72 9
10 73 2
10 74 11
10 75 4
10 80 2
10 82 16
10 83 16
10 84 10
10 87 11
10 88 14
10 89 3
10 94 9
10 95 18
10 96 4
10 97 20
10 103 1
10 104 6
10 105 1
10 107 9
10 109 8
10 110 20
10 116 15
10 118 8
10 119 8
10 120 9
10 123 14
10 130 13
10 132 2
10 133 22
10 134 12
10 135 9
10 136 20
10 141 4
10 144 12
10 145 12
10 151 12
10 153 1
10 157 6
10 159 14
10 160 3
10 161 2
10 162 2
10 166 15
10 167 8
10 168 5
10 169 1
10 170 20
10 172 6
10 173 15
10 177 1
10 178 19
10 179 3
10 182 3
10 184 20
10 188 21
10 192 2
10 194 13
10 195 12
10 196 10
10 197 10
10 198 2
10 204 11
10 206 17
10 207 11
10 208 10
10 209 16
10 214 7
10 215 16
10 216 16
10 217 19
10 218 10
10 220 9
10 224 14
10 225 6
10 226 2
10 227 10
10 228 21
10 230 19
10 232 18
10 234 16
10 235 11
10 236 14
10 238 14
10 239 1
10 242 21
10 243 19
10 245 13
10 248 5
10 249 17
10 251 12
10 252 12
10 256 5
10 257 7
10 258 3
10 260 16
10 261 15
10 263 7
10 265 22
10 268 1
10 269 9
10 270 11
10 271 2
10 272 1
10 273 19
10 275 3
10 278 14
10 279 16
10 280 10
10 281 5
10 282 6
10 284 8
10 287 14
10 289 22
10 292 5
10 294 22
10 295 16
10 297 14
10 298 19
10 300 2
10 302 2
10 303 19
10 310 10
10 315 15
10 322 16
10 324 10
10 326 5
10 327 17
10 329 15
10 330 12
10 331 5
10 333 12
10 335 6
10 336 11
10 338 19
10 343 12
10 344 22
10 346 20
10 349 19
10 351 9
10 354 22
10 355 3
10 356 12
10 361 15
10 362 10
10 364 18
10 365 8
10 366 22
10 367 1
10 369 9
10 370 10
10 372 3
10 373 10
10 375 3
10 377 6
10 378 13
10 381 9
10 382 11
10 384 18
10 385 16
10 386 22
10 390 12
10 392 9
10 393 8
10 394 11
10 395 18
10 396 4
10 397 13
10 398 15
10 399 14
10 400 12
10 406 10
10 407 11
10 410 11
10 411 7
10 412 18
10 413 22
10 415 16
10 417 16
10 419 4
10 422 19
10 425 5
10 428 19
10 430 2
10 431 11
10 432 22
10 435 11
10 436 6
10 437 6
10 439 15
10 440 7
10 441 20
10 442 11
10 443 10
10 445 11
10 446 22
10 447 16
10 448 12
10 449 14
10 451 20
10 454 9
10 456 11
10 458 14
10 460 2
10 461 17
10 463 12
10 464 18
10 466 18
10 467 8
10 468 10
10 470 11
10 471 12
10 472 6
10 473 11
10 477 12
10 478 3
10 479 12
10 481 12
10 485 18
10 486 7
10 488 1
10 489 3
10 490 9
10 494 10
10 495 7
10 499 21
11 12 15
11 17 13
11 20 8
11 22 15
11 23 4
11 25 9
11 26 9
11 30 11
11 31 2
11 33 19
11 34 5
11 35 20
11 36 7
11 39 21
11 44 22
11 46 9
11 47 12
11 48 5
11 49 14
11 50 7
11 51 1
11 53 14
11 55 2
11 58 6
11 61 3
11 62 7
11 66 9
11 67 12
11 69 6
11 71 13
11 72 6
11 74 8
11 76 2
11 77 15
11 81 21
11 82 13
11 84 17
11 92 3
11 94 8
11 95 7
11 97 15
11 98 9
11 99 20
11 101 18
11 103 8
11 104 22
11 107 21
11 108 15
11 111 10
11 114 17
11 118 12
11 119 17
11 120 5
11 122 2
11 124 12
11 128 1
11 129 18
11 130 11
11 132 14
11 136 21
11 138 2
11 141 6
11 142 4
11 144 15
11 147 6
11 149 17
11 155 12
11 156 2
11 157 22
11 159 16
11 160 11
11 161 20
11 162 5
11 163 9
11 164 8
11 165 10
11 167 6
11 168 16
11 169 20
11 171 7
11 172 10
11 173 22
11 174 2
11 176 8
11 179 11
11 181 8
11 182 18
11 184 1
11 186 10
11 190 7
11 193 3
11 195 2
11 198 11
11 202 1
11 204 16
11 206 12
11 208 11
11 209 18
11 210 6
11 212 11
11 216 18
11 219 11
11 221 1
11 223 14
11 226 5
11 227 21
11 228 1
11 229 4
11 233 17
11 234 9
11 235 1
11 243 6
11 244 18
11 245 3
11 249 18
11 252 15
11 255 19
11 256 20
11 257 12
11 259 8
11 265 3
11 266 22
11 268 17
11 269 17
11 272 19
11 273 11
11 274 16
11 276 18
11 277 3
11 279 2
11 280 5
11 281 16
11 283 9
11 284 13
11 286 22
11 287 17
11 288 20
11 292 17
11 293 15
11 299 1
11 300 12
11 301 13
11 304 13
11 305 17
11 306 15
11 307 20
11 308 6
11 310 20
11 312 18
11 314 11
11 315 9
11 317 20
11 318 5
11 319 22
11 320 20
11 322 3
11 323 18
11 324 12
11 327 20
11 329 13
11 331 13
11 333 3
11 338 20
11 340 15
11 342 2
11 343 19
11 345 14
11 346 5
11 347 1
11 352 14
11 353 17
11 355 4
11 358 13
11 359 12
11 363 17
11 364 20
11 371 8
11 372 9
11 375 22
11 377 11
11 379 4
11 382 1
11 384 11
11 386 6
11 390 9
11 391 22
11 392 16
11 393 14
11 395 1
11 400 15
11 401 2
11 411 19
11 412 20
11 416 8
11 417 10
11 418 6
11 420 9
11 421 15
11 423 13
11 425 4
11 427 11
11 429 15
11 430 1
11 431 21
11 432 20
11 434 3
11 437 10
11 438 19
11 440 22
11 443 17
11 444 10
11 446 7
11 449 15
11 451 1
11 452 13
11 455 17
11 459 10
11 462 10
11 464 14
11 466 13
11 469 18
11 473 3
11 474 7
11 475 13
11 477 10
11 480 10
11 481 11
11 483 11
11 484 7
11 486 13
11 491 11
11 492 14
11 493 22
11 494 20
11 495 6
11 496 6
12 15 12
12 18 19
12 23 20
12 26 6
12 30 9
12 33 9
12 35 8
12 36 2
12 37 18
12 38 19
12 44 10
12 45 11
12 46 1
12 47 1
12 50 18
12 51 3
12 52 18
12 54 19
12 56 16
12 58 17
12 63 11
12 64 13
12 68 20
12 69 18
12 70 21
12 71 21
12 72 22
12 76 9
12 77 3
12 82 6
12 84 4
12 86 15
12 87 2
12 88 5
12 89 3
12 90 11
12 95 2
12 96 18
12 100 6
12 101 4
12 106 10
12 109 7
12 110 16
12 113 21
12 116 18
12 117 12
12 118 4
12 119 19
12 120 18
12 123 3
12 125 8
12 126 8
12 127 11
12 129 6
12 130 11
12 131 15
12 132 16
12 136 3
12 139 15
12 140 11
12 141 2
12 144 9
12 145 2
12 146 17
12 149 11
12 151 19
12 157 14
12 163 21
12 165 20
12 166 3
12 175 10
12 176 16
12 178 12
12 182 9
12 183 19
12 189 19
12 192 7
12 193 11
12 194 6
12 195 16
12 196 18
12 197 11
12 198 10
12 200 13
12 203 12
12 205 16
12 206 11
12 209 21
12 212 11
12 213 2
12 216 18
12 218 16
12 219 22
12 220 6
12 223 15
12 224 1
12 226 6
12 228 13
12 231 11
12 234 5
12 236 4
12 238 14
12 242 15
12 246 6
12 250 17
12 251 18
12 252 5
12 255 8
12 259 10
12 262 15
12 263 2
12 264 14
12 265 1
12 269 9
12 271 16
12 272 5
12 273 12
12 275 3
12 278 18
12 279 4
12 280 20
12 282 9
12 284 16
12 285 3
12 286 19
12 288 11
12 290 3
12 293 13
12 295 2
12 298 11
12 299 22
12 303 2
12 306 13
12 309 16
12 310 8
12 313 15
12 317 6
12 318 15
12 319 18
12 326 5
12 327 8
12 328 8
12 329 2
12 330 7
12 331 17
12 333 12
12 334 10
12 336 16
12 337 4
12 339 5
12 343 8
12 345 12
12 347 8
12 352 18
12 353 8
12 354 7
12 355 3
12 356 2
12 358 5
12 362 19
12 365 2
12 372 22
12 377 3
12 378 17
12 379 21
12 381 5
12 383 18
12 386 6
12 387 18
12 390 3
12 394 15
12 395 5
12 396 16
12 399 17
12 401 17
12 405 19
12 409 3
12 414 22
12 416 8
12 417 6
12 418 3
12 420 18
12 424 3
12 425 17
12 426 12
12 427 14
12 431 11
12 433 13
12 436 16
12 437 5
12 439 14
12 441 11
12 442 21
12 446 7
12 448 13
12 449 19
12 451 15
12 453 11
12 459 12
12 460 16
12 463 11
12 464 2
12 465 16
12 467 22
12 470 12
12 471 19
12 472 9
12 473 12
12 475 14
12 477 3
12 480 20
12 482 12
12 484 9
12 485 13
12 486 7
12 489 18
12 490 14
12 491 6
12 492 15
12 493 6
12 496 13
12 497 12
12 498 7
13 16 9
13 17 11
13 22 3
13 24 4
13 25 16
13 30 6
13 32 20
13 34 6
13 36 1
13 39 1
13 40 14
13 41 13
13 42 16
13 45 15
13 48 7
13 51 20
13 52 17
13 56 7
13 57 22
13 58 19
13 59 6
13 60 15
13 61 15
13 63 20
13 64 5
13 66 2
13 68 18
13 71 9
13 72 10
13 73 22
13 74 19
13 75 5
13 76 15
13 77 8
13 78 14
13 80 3
13 81 15
13 82 17
13 83 5
13 85 12
13 88 18
13 89 12
13 90 13
13 91 19
13 92 21
13 95 20
13 98 7
13 100 11
13 102 1
13 103 3
13 104 19
13 105 3
13 110 17
13 112 7
13 116 22
13 121 2
13 123 15
13 125 10
13 126 22
13 127 5
13 130 3
13 132 13
13 133 21
13 134 21
13 135 22
13 137 5
13 138 18
13 140 22
13 142 6
13 144 5
13 145 17
13 146 13
13 147 20
13 148 1
13 150 20
13 152 13
13 153 11
13 156 14
13 157 9
13 158 5
13 159 7
13 161 15
13 162 19
13 165 21
13 169 5
13 172 22
13 174 11
13 175 20
13 176 3
13 178 1
13 179 16
13 180 16
13 182 17
13 183 18
13 187 15
13 192 18
13 193 7
13 196 11
13 205 7
13 206 17
13 209 20
13 210 10
13 214 11
13 215 2
13 218 6
13 219 15
13 223 20
13 231 17
13 232 3
13 237 22
13 242 4
13 246 7
13 250 2
13 251 18
13 252 11
13 253 11
13 254 19
13 258 5
13 260 18
13 261 12
13 264 6
13 265 13
13 268 13
13 270 4
13 273 13
13 277 3
13 279 9
13 281 11
13 283 1
13 285 13
13 286 19
13 289 10
13 290 4
13 292 5
13 294 10
13 297 13
13 301 18
13 302 10
13 304 6
13 307 11
13 308 22
13 309 14
13 310 13
13 311 9
13 313 2
13 314 11
13 316 9
13 318 2
13 321 2
13 322 9
13 323 12
13 324 22
13 325 1
13 326 18
13 327 10
13 328 16
13 334 6
13 337 21
13 341 4
13 342 22
13 343 2
13 345 4
13 346 3
13 347 2
13 348 5
13 350 7
13 352 4
13 356 19
13 357 3
13 362 22
13 364 9
13 365 21
13 369 13
13 372 16
13 374 13
13 375 15
13 376 22
13 377 18
13 378 5
13 379 9
13 380 10
13 382 17
13 383 4
13 384 2
13 385 7
13 386 20
13 387 1
13 388 22
13 391 20
13 393 10
13 394 22
13 397 9
13 398 9
13 399 12
13 400 8
13 402 16
13 405 14
13 406 11
13 407 20
13 408 16
13 409 4
13 410 14
13 413 2
13 414 13
13 416 7
13 418 8
13 420 18
13 421 2
13 422 10
13 425 19
13 427 8
13 429 21
13 430 8
13 431 22
13 432 15
13 435 8
13 436 11
13 443 5
13 445 11
13 446 14
13 447 2
13 448 12
13 450 22
13 453 7
13 454 14
13 455 7
13 456 3
13 460 3
13 462 18
13 463 11
13 464 1
13 465 12
13 467 11
13 468 5
13 472 14
13 473 15
13 475 10
13 476 13
13 477 15
13 478 8
13 481 9
13 482 17
13 484 13
13 485 22
13 487 7
13 488 3
13 492 22
13 495 14
13 496 7
14 16 12
14 17 19
14 20 7
14 21 22
14 28 21
14 29 12
14 31 4
14 34 21
14 39 7
14 40 12
14 43 16
14 45 6
14 46 3
14 48 14
14 52 3
14 53 13
14 57 14
14 62 16
14 63 17
14 64 18
14 66 16
14 67 4
14 68 4
14 70 22
14 72 9
14 75 6
14 76 10
14 78 8
14 79 6
14 80 16
14 84 11
14 87 6
14 88 4
14 89 7
14 90 19
14 92 10
14 94 8
14 95 5
14 96 7
14 97 18
14 99 6
14 102 22
14 103 5
14 104 8
14 105 13
14 107 9
14 108 22
14 110 22
14 114 15
14 119 14
14 121 21
14 123 9
14 127 18
14 130 16
14 133 18
14 134 13
14 136 1
14 140 13
14 141 12
14 143 19
14 146 6
14 147 6
14 151 3
14 153 8
14 156 16
14 158 15
14 162 21
14 165 10
14 166 8
14 168 21
14 169 13
14 171 13
14 174 8
14 175 7
14 176 20
14 177 15
14 178 11
14 179 6
14 180 6
14 181 10
14 182 13
14 185 14
14 186 14
14 188 19
14 190 3
14 194 3
14 196 5
14 197 3
14 199 1
14 200 13
14 201 22
14 202 10
14 203 2
14 207 19
14 208 20
14 210 8
14 212 6
14 213 19
14 215 20
14 216 3
14 217 20
14 221 19
14 223 3
14 224 11
14 226 3
14 227 22
14 228 21
14 229 11
14 231 18
14 232 16
14 233 20
14 238 9
14 239 3
14 243 18
14 246 10
14 252 19
14 254 20
14 258 13
14 262 1
14 263 17
14 266 12
14 268 13
14 269 20
14 271 13
14 272 14
14 273 17
14 275 15
14 277 14
14 281 3
14 283 9
14 285 20
14 286 17
14 288 10
14 289 20
14 290 6
14 291 3
14 292 14
14 295 14
14 296 14
14 297 11
14 299 18
14 300 18
14 302 16
14 303 3
14 304 10
14 306 13
14 310 18
14 314 21
14 316 17
14 317 1
14 318 20
14 320 5
14 321 12
14 325 5
14 329 2
14 330 20
14 332 14
14 333 15
14 335 5
14 336 9
14 339 14
14 341 16
14 342 15
14 344 18
14 346 8
14 356 16
14 357 10
14 360 20
14 362 10
14 365 7
14 366 10
14 368 16
14 370 10
14 371 19
14 372 12
14 374 14
14 376 10
14 383 5
14 385 9
14 387 7
14 391 10
14 392 13
14 396 3
14 399 21
14 400 6
14 401 19
14 402 20
14 403 3
14 406 22
14 407 21
14 408 22
14 413 16
14 414 13
14 415 17
14 416 13
14 421 20
14 422 8
14 424 18
14 429 22
14 430 18
14 432 7
14 435 3
14 437 11
14 439 4
14 440 4
14 442 17
14 443 3
14 444 7
14 446 13
14 447 20
14 452 13
14 454 19
14 456 1
14 459 6
14 460 8
14 461 18
14 464 11
14 465 22
14 466 12
14 467 12
14 468 12
14 470 7
14 471 3
14 475 13
14 476 16
14 477 9
14 479 9
14 480 12
14 481 15
14 483 14
14 485 15
14 486 21
14 490 13
14 494 10
14 495 3
15 16 14
15 19 18
15 20 7
15 22 12
15 24 9
15 26 10
15 27 19
15 28 15
15 29 13
15 30 4
15 31 17
15 32 14
15 34 2
15 35 17
15 38 18
15 40 2
15 41 11
15 42 10
15 46 11
15 49 8
15 50 18
15 51 13
15 53 18
15 55 1
15 57 19
15 59 8
15 60 20
15 61 12
15 62 21
15 64 7
15 66 10
15 67 12
15 70 5
15 71 15
15 73 20
15 78 20
15 79 10
15 81 3
15 82 16
15 83 6
15 85 7
15 86 12
15 88 14
15 92 16
15 93 9
15 94 12
15 95 15
15 96 9
15 97 6
15 103 2
15 105 11
15 106 6
15 108 11
15 110 18
15 111 16
15 113 22
15 114 17
15 116 17
15 117 11
15 119 5
15 121 19
15 123 6
15 127 17
15 128 11
15 129 18
15 130 1
15 131 11
15 132 2
15 134 22
15 135 10
15 136 10
15 137 12
15 138 4
15 142 7
15 144 12
15 149 1
15 150 18
15 151 22
15 153 6
15 157 15
15 158 6
15 161 21
15 162 15
15 164 14
15 167 5
15 169 16
15 171 4
15 173 18
15 174 17
15 175 22
15 180 9
15 181 3
15 182 14
15 186 14
15 187 6
15 189 12
15 192 8
15 195 7
15 196 4
15 198 20
15 201 7
15 202 22
15 204 2
15 209 3
15 211 14
15 213 10
15 214 1
15 215 4
15 216 19
15 218 13
15 222 16
15 223 22
15 224 22
15 227 16
15 228 10
15 229 1
15 230 5
15 232 6
15 235 21
15 236 3
15 237 21
15 239 20
15 240 13
15 241 19
15 243 1
15 244 19
15 247 22
15 248 7
15 251 6
15 252 2
15 253 16
15 254 20
15 259 9
15 260 16
15 261 18
15 262 7
15 263 6
15 264 4
15 268 7
15 269 17
15 270 17
15 274 2
15 275 12
15 276 11
15 277 11
15 281 15
15 282 21
15 283 11
15 284 9
15 285 2
15 291 6
15 293 7
15 297 5
15 298 7
15 300 6
15 304 19
15 305 16
15 307 17
15 311 22
15 312 5
15 319 6
15 320 8
15 324 19
15 325 10
15 327 2
15 328 17
15 333 1
15 335 9
15 337 4
15 339 19
15 340 10
15 341 4
15 342 1
15 343 5
15 345 13
15 346 6
15 347 10
15 349 20
15 350 18
15 351 19
15 357 13
15 359 11
15 361 3
15 362 10
15 364 21
15 365 11
15 366 1
15 367 20
15 368 21
15 373 14
15 375 18
15 381 14
15 382 4
15 383 19
15 384 16
15 385 4
15 386 7
15 388 6
15 390 16
15 392 4
15 394 4
15 395 19
15 396 20
15 397 6
15 398 17
15 399 19
15 400 7
15 401 16
15 404 22
15 405 18
15 406 12
15 407 14
15 410 15
15 411 14
15 413 15
15 415 16
15 416 19
15 418 18
15 420 15
15 421 16
15 422 1
15 423 1
15 425 11
15 428 10
15 429 6
15 430 20
15 431 21
15 432 7
15 433 17
15 434 20
15 435 9
15 436 13
15 439 8
15 440 21
15 441 22
15 442 3
15 443 10
15 450 8
15 455 20
15 456 7
15 460 12
15 461 8
15 464 21
15 465 11
15 466 1
15 470 2
15 471 3
15 472 7
15 474 19
15 475 17
15 477 5
15 478 1
15 486 4
15 488 22
15 489 10
15 490 10
15 491 15
15 495 2
15 496 13
15 497 22
15 499 17
16 21 7
16 22 3
16 25 9
16 27 20
16 29 5
16 31 15
16 38 5
16 39 17
16 42 7
16 45 6
16 47 14
16 50 19
16 51 8
16 53 6
16 56 5
16 61 16
16 63 15
16 65 6
16 68 22
16 71 3
16 72 17
16 73 6
16 79 15
16 81 22
16 83 11
16 84 18
16 85 17
16 86 10
16 87 1
16 89 6
16 90 9
16 91 14
16 93 10
16 94 16
16 96 22
16 98 18
16 99 22
16 101 22
16 102 8
16 105 12
16 108 5
16 109 17
16 110 11
16 111 3
16 115 14
16 116 3
16 119 17
16 121 5
16 122 2
16 124 10
16 125 21
16 126 3
16 127 13
16 129 20
16 133 11
16 135 14
16 136 5
16 137 16
16 140 16
16 142 2
16 145 3
16 149 18
16 150 17
16 152 8
16 154 4
16 161 18
16 164 19
16 165 7
16 168 13
16 170 20
16 173 22
16 174 9
16 177 6
16 178 5
16 179 11
16 180 19
16 182 17
16 183 5
16 184 1
16 185 18
16 187 7
16 192 13
16 193 15
16 194 16
16 196 12
16 197 21
16 207 7
16 208 1
16 210 1
16 211 2
16 212 21
16 213 19
16 215 17
16 216 6
16 220 2
16 223 22
16 225 9
16 228 15
16 231 14
16 233 18
16 235 12
16 237 16
16 238 21
16 239 4
16 243 14
16 244 6
16 245 9
16 247 6
16 248 16
16 250 7
16 251 9
16 253 15
16 254 10
16 257 7
16 260 4
16 262 22
16 264 16
16 265 20
16 269 19
16 271 13
16 272 4
16 273 12
16 274 2
16 276 13
16 278 14
16 281 2
16 283 12
16 284 14
16 285 17
16 287 8
16 288 11
16 290 19
16 292 7
16 293 15
16 295 5
16 297 18
16 298 13
16 299 9
16 304 18
16 307 19
16 308 7
16 310 20
16 311 19
16 312 8
16 313 22
16 314 4
16 317 3
16 319 19
16 320 2
16 321 11
16 322 5
16 323 14
16 324 20
16 326 6
16 329 4
16 331 7
16 332 20
16 333 21
16 335 19
16 336 18
16 339 15
16 342 16
16 343 15
16 344 20
16 345 9
16 346 8
16 348 11
16 350 6
16 351 11
16 355 14
16 356 4
16 357 9
16 358 18
16 359 18
16 363 18
16 365 9
16 367 18
16 370 1
16 374 16
16 376 8
16 377 9
16 378 9
16 381 21
16 384 5
16 385 9
16 389 6
16 390 17
16 392 18
16 393 19
16 396 12
16 397 7
16 398 14
16 399 14
16 401 7
16 402 15
16 403 16
16 405 15
16 408 3
16 411 14
16 412 12
16 416 18
16 417 2
16 419 11
16 420 22
16 421 6
16 427 16
16 430 6
16 431 18
16 432 20
16 433 1
16 434 14
16 436 15
16 437 4
16 440 13
16 441 13
16 442 11
16 447 19
16 448 19
16 449 15
16 450 6
16 452 18
16 454 22
16 455 8
16 456 11
16 459 6
16 460 22
16 464 3
16 467 22
16 471 14
16 472 11
16 473 13
16 474 22
16 477 17
16 479 9
16 482 18
16 484 21
16 488 19
16 489 22
16 492 9
16 494 9
16 496 1
16 497 1
16 498 11
17 19 22
17 20 11
17 23 10
17 24 12
17 26 1
17 27 5
17 28 9
17 29 9
17 31 1
17 34 1
17 36 13
17 39 5
17 40 19
17 41 2
17 42 22
17 43 22
17 45 15
17 46 15
17 47 19
17 49 15
17 50 6
17 51 1
17 52 4
17 53 9
17 56 21
17 58 3
17 60 3
17 62 19
17 63 19
17 64 6
17 66 22
17 67 12
17 71 10
17 74 6
17 76 20
17 81 22
17 84 21
17 85 15
17 86 21
17 88 16
17 89 11
17 90 19
17 93 6
17 94 13
17 96 22
17 98 16
17 100 19
17 101 19
17 103 16
17 104 13
17 105 21
17 110 1
17 113 7
17 114 2
17 116 7
17 119 20
17 120 20
17 121 14
17 122 12
17 123 17
17 127 18
17 128 14
17 131 6
17 134 14
17 135 14
17 140 12
17 142 12
17 143 4
17 145 14
17 146 17
17 150 10
17 151 11
17 152 19
17 153 19
17 159 16
17 160 16
17 162 14
17 163 10
17 165 19
17 167 21
17 171 7
17 172 12
17 173 13
17 174 8
17 183 2
17 184 11
17 187 21
17 188 13
17 189 19
17 190 4
17 191 4
17 193 20
17 194 13
17 196 18
17 197 20
17 202 3
17 203 2
17 204 11
17 206 15
17 207 22
17 208 13
17 209 14
17 210 1
17 211 4
17 212 4
17 216 6
17 217 5
17 220 16
17 224 18
17 225 12
17 228 12
17 231 20
17 232 18
17 234 7
17 235 6
17 238 22
17 239 7
17 240 10
17 242 11
17 245 15
17 246 5
17 247 2
17 252 1
17 254 4
17 260 18
17 262 21
17 265 8
17 266 20
17 267 22
17 268 22
17 270 12
17 273 17
17 275 18
17 279 18
17 283 5
17 284 9
17 287 13
17 288 17
17 290 16
17 291 2
17 292 19
17 294 12
17 295 3
17 297 1
17 298 10
17 303 7
17 304 7
17 306 20
17 307 14
17 308 10
17 310 9
17 312 3
17 314 19
17 315 15
17 316 6
17 317 8
17 318 6
17 320 5
17 321 9
17 323 8
17 324 8
17 325 22
17 328 1
17 331 3
17 332 22
17 333 6
17 334 11
17 335 8
17 336 21
17 337 16
17 339 12
17 340 19
17 341 20
17 342 12
17 346 13
17 347 17
17 348 22
17 349 8
17 350 6
17 353 2
17 354 19
17 356 10
17 357 5
17 358 14
17 359 16
17 360 21
17 362 12
17 364 21
17 369 5
17 371 19
17 377 5
17 378 3
17 379 14
17 381 19
17 383 16
17 384 6
17 385 18
17 386 13
17 390 9
17 391 21
17 393 9
17 396 10
17 397 22
17 398 8
17 402 12
17 403 13
17 404 9
17 406 9
17 407 2
17 408 16
17 409 11
17 410 14
17 411 21
17 412 7
17 415 7
17 416 2
17 417 6
17 418 14
17 419 19
17 420 18
17 421 16
17 425 22
17 426 11
17 429 1
17 430 6
17 432 15
17 434 8
17 435 2
17 436 4
17 437 6
17 438 19
17 440 10
17 444 6
17 446 17
17 448 5
17 451 4
17 452 13
17 454 7
17 455 1
17 457 7
17 461 10
17 462 18
17 464 9
17 465 14
17 466 13
17 468 12
17 470 15
17 471 13
17 474 20
17 476 3
17 478 7
17 479 8
17 482 12
17 485 5
17 486 10
17 487 19
17 488 6
17 489 14
17 491 5
17 497 18
17 498 11
18 21 17
18 22 2
18 25 14
18 28 4
18 30 17
18 32 22
18 33 2
18 34 2
18 35 11
18 36 22
18 37 5
18 40 15
18 41 9
18 42 10
18 45 3
18 46 15
18 47 3
18 48 6
18 51 9
18 54 10
18 55 4
18 56 10
18 59 3
18 61 4
18 65 1
18 66 22
18 68 9
18 69 3
18 70 16
18 72 20
18 73 10
18 75 2
18 76 5
18 77 10
18 78 1
18 80 6
18 82 3
18 85 5
18 88 10
18 90 16
18 92 15
18 93 6
18 94 7
18 95 20
18 96 21
18 100 11
18 101 5
18 104 16
18 108 17
18 110 6
18 111 21
18 115 19
18 117 16
18 120 15
18 122 12
18 127 16
18 128 1
18 129 2
18 130 9
18 131 4
18 132 11
18 133 18
18 135 9
18 136 12
18 139 7
18 144 1
18 145 1
18 149 9
18 150 21
18 151 7
18 152 7
18 153 11
18 158 11
18 160 22
18 161 2
18 163 5
18 164 3
18 165 18
18 169 6
18 170 16
18 171 4
18 173 22
18 174 3
18 175 2
18 176 5
18 177 2
18 179 7
18 182 7
18 183 3
18 187 12
18 191 20
18 195 6
18 196 14
18 198 15
18 200 6
18 202 8
18 203 16
18 204 9
18 205 14
18 206 1
18 211 14
18 214 1
18 215 14
18 219 17
18 222 12
18 224 8
18 227 4
18 230 5
18 233 21
18 237 20
18 239 17
18 240 17
18 242 4
18 243 15
18 244 17
18 250 16
18 254 8
18 255 19
18 257 17
18 259 14
18 261 7
18 269 2
18 270 2
18 272 7
18 273 6
18 277 10
18 279 22
18 281 14
18 282 7
18 283 12
18 284 17
18 291 12
18 292 12
18 293 15
18 294 19
18 295 20
18 296 20
18 302 16
18 307 18
18 308 13
18 309 12
18 311 14
18 312 5
18 315 5
18 317 1
18 320 19
18 321 15
18 322 3
18 326 11
18 327 1
18 328 21
18 334 11
18 336 18
18 337 13
18 340 20
18 342 2
18 343 14
18 346 16
18 347 18
18 348 10
18 351 20
18 352 4
18 353 10
18 354 2
18 355 5
18 356 19
18 357 12
18 358 2
18 359 11
18 360 3
18 361 22
18 362 18
18 363 2
18 365 16
18 367 9
18 370 1
18 371 2
18 374 17
18 377 11
18 378 4
18 380 15
18 384 12
18 387 20
18 392 13
18 394 8
18 395 22
18 398 15
18 399 9
18 400 5
18 403 6
18 404 21
18 406 19
18 407 22
18 411 1
18 412 6
18 414 3
18 418 21
18 420 5
18 421 15
18 423 16
18 424 1
18 426 11
18 427 19
18 429 7
18 431 21
18 433 14
18 435 21
18 436 7
18 442 12
18 447 20
18 449 20
18 450 11
18 453 16
18 454 17
18 457 21
18 459 2
18 460 15
18 461 15
18 462 13
18 464 15
18 467 6
18 471 18
18 472 13
18 474 16
18 479 5
18 482 5
18 483 1
